,event,event_label,date_value_7,date_value_4,diocese_11,diocese_11_label,province,province_label,map_15,place_13,place_13_label,place_17,place_17_label,map_19,type_labels,time_delta,geometry_15,geometry_19,coords_15,coords_19,distance,distance_log,event_lead_speed
766,https://g17.dhi-roma.it/resources/event_5757,APOSTOLIC PROVISION 5757,1622-05-16,1622-06-13,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,https://g17.dhi-roma.it/resources/institution_891,Bologna,POINT (9.7 45.05),https://g17.dhi-roma.it/resources/place_451,Piacenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Prebendary,Church institutions,Collegiate church,Canonship",28.0,POINT (9.7 45.05),POINT (12.498611111111 41.8975),"(45.05, 9.7)","(41.8975, 12.498611111111)",417.0094763229753,6.033108946535737,0.2154681766619906
3621,https://g17.dhi-roma.it/resources/event_5766,APOSTOLIC PROVISION 5766,1622-05-16,1622-06-13,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,https://g17.dhi-roma.it/resources/institution_891,Bologna,POINT (9.7 45.05),https://g17.dhi-roma.it/resources/place_451,Piacenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Prebendary,Church institutions,Collegiate church,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",28.0,POINT (9.7 45.05),POINT (12.498611111111 41.8975),"(45.05, 9.7)","(41.8975, 12.498611111111)",417.0094763229753,6.033108946535737,0.2154681766619906
2400,https://g17.dhi-roma.it/resources/event_5760,APOSTOLIC PROVISION 5760,1622-05-16,1622-06-13,https://g17.dhi-roma.it/resources/institution_460,Placentina provinciae Bononiensis,https://g17.dhi-roma.it/resources/institution_891,Bologna,POINT (9.7 45.05),https://g17.dhi-roma.it/resources/place_451,Piacenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",28.0,POINT (9.7 45.05),POINT (12.498611111111 41.8975),"(45.05, 9.7)","(41.8975, 12.498611111111)",417.0094763229753,6.033108946535737,0.2154681766619906
3992,https://g17.dhi-roma.it/resources/event_6230,APOSTOLIC PROVISION 6230,1622-07-16,1622-08-11,https://g17.dhi-roma.it/resources/institution_254,Faventina,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (11.883333333333 44.285555555556),https://g17.dhi-roma.it/resources/place_245,Faenza,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,chapel and chaplaincy,Liturgical office,church,Church institutions",26.0,POINT (11.883333333333 44.285555555556),POINT (12.498611111111 41.8975),"(44.285555555556, 11.883333333333)","(41.8975, 12.498611111111)",269.9857480178618,5.598369172486161,0.21532189124946774
2059,https://g17.dhi-roma.it/resources/event_4679,APOSTOLIC PROVISION 4679,1623-01-16,1623-02-09,https://g17.dhi-roma.it/resources/institution_189,Civitatis Castelli,https://g17.dhi-roma.it/resources/institution_956,Umbria,POINT (12.2403118 43.4574214),https://g17.dhi-roma.it/resources/place_182,Città di Castello,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,church,Church institutions,Priory,Monastic institutions",24.0,POINT (12.2403118 43.4574214),POINT (12.482777777778 41.893055555556),"(43.4574214, 12.2403118)","(41.893055555556, 12.482777777778)",174.91236395589257,5.164285071097738,0.2151785446290724
547,https://g17.dhi-roma.it/resources/event_5807,APOSTOLIC PROVISION 5807,1622-05-16,1622-06-13,https://g17.dhi-roma.it/resources/institution_308,Januensis,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (8.9339833333333 44.407186111111),https://g17.dhi-roma.it/resources/place_299,Genoa,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of a canonship,Defined administrative office,Canonship,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",28.0,POINT (8.9339833333333 44.407186111111),POINT (12.498611111111 41.8975),"(44.407186111111, 8.9339833333333)","(41.8975, 12.498611111111)",402.17400249290387,5.996884836992084,0.21417445846400301
1524,https://g17.dhi-roma.it/resources/event_5806,APOSTOLIC PROVISION 5806,1622-05-16,1622-06-13,https://g17.dhi-roma.it/resources/institution_308,Januensis,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (8.9339833333333 44.407186111111),https://g17.dhi-roma.it/resources/place_299,Genoa,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Administrative office,Holder of a canonship,Defined administrative office,Canonship,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",28.0,POINT (8.9339833333333 44.407186111111),POINT (12.498611111111 41.8975),"(44.407186111111, 8.9339833333333)","(41.8975, 12.498611111111)",402.17400249290387,5.996884836992084,0.21417445846400301
1384,https://g17.dhi-roma.it/resources/event_1372,APOSTOLIC PROVISION 1372,1622-08-16,1622-09-13,https://g17.dhi-roma.it/resources/institution_308,Januensis,https://g17.dhi-roma.it/resources/institution_840,Genova,POINT (8.9339833333333 44.407186111111),https://g17.dhi-roma.it/resources/place_299,Genoa,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,Church institutions,Collegiate church",28.0,POINT (8.9339833333333 44.407186111111),POINT (12.498611111111 41.8975),"(44.407186111111, 8.9339833333333)","(41.8975, 12.498611111111)",402.17400249290387,5.996884836992084,0.21417445846400301
2416,https://g17.dhi-roma.it/resources/event_907,APOSTOLIC PROVISION 907,1622-09-15,1622-10-13,https://g17.dhi-roma.it/resources/institution_212,Conversanensis,https://g17.dhi-roma.it/resources/institution_876,Bari,POINT (17.116667 40.966667),https://g17.dhi-roma.it/resources/place_206,Conversano,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons",28.0,POINT (17.116667 40.966667),POINT (12.498611111111 41.8975),"(40.966667, 17.116667)","(41.8975, 12.498611111111)",399.5390905480612,5.990311609100464,0.21393970032501655
4056,https://g17.dhi-roma.it/resources/event_2474,APOSTOLIC PROVISION 2474,1622-11-15,1622-12-11,https://g17.dhi-roma.it/resources/institution_151,Campaniensis,https://g17.dhi-roma.it/resources/institution_850,Salerno,POINT (15.10638 40.66661),https://g17.dhi-roma.it/resources/place_146,Campagna,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,church,Church institutions,Archdeacon,Liturgical office",26.0,POINT (15.10638 40.66661),POINT (12.482777777778 41.893055555556),"(40.66661, 15.10638)","(41.893055555556, 12.482777777778)",258.56407601570794,5.5551435395019,0.21365936690391923
1345,https://g17.dhi-roma.it/resources/event_1047,APOSTOLIC PROVISION 1047,1678-03-16,1678-04-17,https://g17.dhi-roma.it/resources/institution_587,Tullensis,https://g17.dhi-roma.it/resources/institution_822,Trier,POINT (5.891666667 48.675),https://g17.dhi-roma.it/resources/place_574,Toul,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",32.0,POINT (5.891666667 48.675),POINT (12.453416666666667 41.90222222222222),"(48.675, 5.891666667)","(41.90222222222222, 12.453416666666667)",911.1288315214344,6.814684304957834,0.2129588845299323
1965,https://g17.dhi-roma.it/resources/event_7862,APOSTOLIC PROVISION 7862,1622-06-15,1622-07-14,https://g17.dhi-roma.it/resources/institution_369,Mediolanensis,https://g17.dhi-roma.it/resources/institution_838,Milano,POINT (9.19 45.466944444444),https://g17.dhi-roma.it/resources/place_361,Milan,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"Placing a commenda,act of grace,apostolic provision,papal grace,Motu proprio,death of previous holder,Biographical reasons,Monastery,Monastic institutions,Office in a monastery,Head of an abbey",29.0,POINT (9.19 45.466944444444),POINT (12.498611111111 41.8975),"(45.466944444444, 9.19)","(41.8975, 12.498611111111)",477.8691643937569,6.1693369803673495,0.2127357579437017
2968,https://g17.dhi-roma.it/resources/event_5808,APOSTOLIC PROVISION 5808,1622-05-16,1622-06-10,https://g17.dhi-roma.it/resources/institution_598,Urbinatensis,https://g17.dhi-roma.it/resources/institution_894,Urbino,POINT (12.6372 43.725238888889),https://g17.dhi-roma.it/resources/place_584,Urbino,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Church institutions,Parish hall,Liturgical office,rectorship in a parish church,Rectorship",25.0,POINT (12.6372 43.725238888889),POINT (12.498611111111 41.8975),"(43.725238888889, 12.6372)","(41.8975, 12.498611111111)",203.357874916981,5.314967357529055,0.21259869430116218
2530,https://g17.dhi-roma.it/resources/event_5809,APOSTOLIC PROVISION 5809,1622-05-16,1622-06-10,https://g17.dhi-roma.it/resources/institution_598,Urbinatensis,https://g17.dhi-roma.it/resources/institution_894,Urbino,POINT (12.6372 43.725238888889),https://g17.dhi-roma.it/resources/place_584,Urbino,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,Reservation of a pension,Pension related types,Church institutions,Parish hall,Liturgical office,rectorship in a parish church,Rectorship",25.0,POINT (12.6372 43.725238888889),POINT (12.498611111111 41.8975),"(43.725238888889, 12.6372)","(41.8975, 12.498611111111)",203.357874916981,5.314967357529055,0.21259869430116218
2547,https://g17.dhi-roma.it/resources/event_6903,APOSTOLIC PROVISION 6903,1678-03-16,1678-04-18,https://g17.dhi-roma.it/resources/institution_140,Caesaraugustana,https://g17.dhi-roma.it/resources/institution_869,Zaragoza,POINT (-0.88333333333333 41.65),https://g17.dhi-roma.it/resources/place_135,Zaragoza,https://g17.dhi-roma.it/resources/place_649,Rome,POINT (12.482777777778 41.893055555556),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Parish Church,Church institutions,Administrative office,Holder of an undefined benefice,Undefined administrative office,Holder of a benefice",33.0,POINT (-0.88333333333333 41.65),POINT (12.482777777778 41.893055555556),"(41.65, -0.88333333333333)","(41.893055555556, 12.482777777778)",1110.5488664948841,7.012609646413955,0.2125033226186047
729,https://g17.dhi-roma.it/resources/event_2367,APOSTOLIC PROVISION 2367,1622-10-16,1622-11-18,https://g17.dhi-roma.it/resources/institution_328,Leodiensis,https://g17.dhi-roma.it/resources/institution_1006,Mechelen-Bruxelles,POINT (5.570555555555556 50.639722222222225),https://g17.dhi-roma.it/resources/place_319,Liège,https://g17.dhi-roma.it/resources/place_972,St. Peter's Basilica,POINT (12.453416666666667 41.90222222222222),"act of grace,apostolic provision,papal grace,Becoming a surrogate,death of previous holder,Biographical reasons,Administrative office,Holder of a canonship,Defined administrative office,Canonship and prebend,church,Church institutions",33.0,POINT (5.570555555555556 50.639722222222225),POINT (12.453416666666667 41.90222222222222),"(50.639722222222225, 5.570555555555556)","(41.90222222222222, 12.453416666666667)",1105.5606862007105,7.008107893590213,0.2123669058663701
987,https://g17.dhi-roma.it/resources/event_6482,APOSTOLIC PROVISION 6482,1622-09-15,1622-10-19,https://g17.dhi-roma.it/resources/institution_352,Macleviensis,https://g17.dhi-roma.it/resources/institution_827,Tours,POINT (-2.0088888888889 48.647222222222),https://g17.dhi-roma.it/resources/place_344,Saint-Malo,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Liturgical office,rectorship in a parish church,Rectorship",34.0,POINT (-2.0088888888889 48.647222222222),POINT (12.498611111111 41.8975),"(48.647222222222, -2.0088888888889)","(41.8975, 12.498611111111)",1359.8389612108604,7.215121560844609,0.21220945767190025
1604,https://g17.dhi-roma.it/resources/event_3876,APOSTOLIC PROVISION 3876,1622-05-16,1622-06-17,https://g17.dhi-roma.it/resources/institution_99,Barchinonensis,https://g17.dhi-roma.it/resources/institution_870,Tarragona,POINT (2.1769444444444 41.3825),https://g17.dhi-roma.it/resources/place_95,Barcelona,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church",32.0,POINT (2.1769444444444 41.3825),POINT (12.498611111111 41.8975),"(41.3825, 2.1769444444444)","(41.8975, 12.498611111111)",861.3382885736501,6.758487329205818,0.2112027290376818
2156,https://g17.dhi-roma.it/resources/event_5764,APOSTOLIC PROVISION 5764,1622-05-16,1622-06-13,https://g17.dhi-roma.it/resources/institution_446,Parmensis,https://g17.dhi-roma.it/resources/institution_841,Ravenna,POINT (10.328 44.801472222222),https://g17.dhi-roma.it/resources/place_438,Parma,https://g17.dhi-roma.it/resources/place_656,Basilica di Santa Maria Maggiore,POINT (12.498611111111 41.8975),"act of grace,apostolic provision,papal grace,death of previous holder,Biographical reasons,Without care of souls,chapel and chaplaincy,Liturgical office,Church institutions,Collegiate church",28.0,POINT (10.328 44.801472222222),POINT (12.498611111111 41.8975),"(44.801472222222, 10.328)","(41.8975, 12.498611111111)",367.4718115596194,5.906646612471917,0.21095166473113988
